Date,Open,High,Low,Close,Adj Close,Volume
2010-08-16,11275.339844,11325.219727,11178.459961,11288.129883,11288.129883,0
2010-08-17,11288.129883,11513.280273,11288.129883,11435.349609,11435.349609,0
2010-08-18,11435.349609,11516.309570,11361.509766,11456.150391,11456.150391,0
2010-08-19,11456.150391,11456.150391,11210.190430,11255.559570,11255.559570,0
2010-08-20,11255.559570,11255.559570,11130.429688,11224.030273,11224.030273,0
2010-08-23,11224.030273,11331.080078,11164.330078,11167.240234,11167.240234,0
2010-08-24,11167.240234,11167.240234,10941.490234,11006.059570,11006.059570,0
2010-08-25,11025.480469,11094.290039,10877.400391,11056.370117,11056.370117,0
2010-08-26,11056.370117,11127.290039,10952.629883,10973.000000,10973.000000,0
2010-08-27,10973.000000,11175.580078,10895.099609,11170.019531,11170.019531,0
2010-08-30,11170.019531,11170.019531,10995.299805,10996.349609,10996.349609,0
2010-08-31,10996.349609,11063.169922,10913.429688,11001.080078,11001.080078,0
2010-09-01,11001.080078,11338.309570,11001.080078,11332.099609,11332.099609,0
2010-09-02,11332.099609,11443.629883,11329.009766,11443.459961,11443.459961,0
2010-09-03,11443.459961,11605.610352,11443.459961,11596.320313,11596.320313,0
2010-09-07,11596.320313,11596.320313,11444.360352,11453.599609,11453.599609,0
2010-09-08,11453.599609,11572.450195,11453.599609,11525.250000,11525.250000,0
2010-09-09,11525.250000,11644.160156,11525.250000,11572.389648,11572.389648,0
2010-09-10,11572.389648,11640.030273,11571.490234,11625.049805,11625.049805,0
2010-09-13,11625.049805,11784.339844,11625.049805,11771.379883,11771.379883,0
2010-09-14,11771.379883,11828.200195,11703.150391,11762.509766,11762.509766,0
2010-09-15,11762.509766,11819.349609,11691.480469,11804.290039,11804.290039,0
2010-09-16,11804.290039,11804.290039,11736.209961,11792.379883,11792.379883,0
2010-09-17,11792.379883,11862.030273,11764.450195,11811.250000,11811.250000,0
2010-09-20,11811.250000,12022.419922,11811.250000,12002.419922,12002.419922,0
2010-09-21,12002.419922,12056.240234,11931.419922,11962.280273,11962.280273,0
2010-09-22,11962.280273,12010.490234,11865.360352,11897.540039,11897.540039,0
2010-09-23,11897.540039,11932.370117,11775.030273,11800.139648,11800.139648,0
2010-09-24,11800.139648,12063.089844,11800.139648,12062.509766,12062.509766,0
2010-09-27,12062.509766,12081.099609,12001.179688,12004.429688,12004.429688,0
2010-09-28,12004.429688,12091.599609,11890.120117,12069.089844,12069.089844,0
2010-09-29,12069.089844,12089.400391,11998.030273,12051.519531,12051.519531,0
2010-09-30,12051.519531,12181.370117,11962.230469,12020.580078,12020.580078,0
2010-10-01,12020.580078,12114.089844,11998.059570,12072.370117,12072.370117,0
2010-10-04,12072.370117,12091.290039,11913.519531,11970.519531,11970.519531,0
2010-10-05,11970.519531,12242.440430,11970.519531,12223.019531,12223.019531,0
2010-10-06,12223.019531,12235.209961,12148.250000,12200.089844,12200.089844,0
2010-10-07,12200.089844,12244.009766,12111.400391,12183.030273,12183.030273,0
2010-10-08,12183.030273,12298.190430,12157.049805,12271.099609,12271.099609,0
2010-10-11,12271.099609,12309.019531,12245.209961,12275.349609,12275.349609,0
2010-10-12,12275.349609,12349.440430,12168.209961,12323.299805,12323.299805,0
2010-10-13,12323.299805,12486.450195,12323.299805,12422.240234,12422.240234,0
2010-10-14,12422.240234,12434.469727,12302.269531,12376.049805,12376.049805,0
2010-10-15,12376.049805,12459.469727,12308.530273,12399.629883,12399.629883,0
2010-10-18,12399.629883,12492.009766,12383.370117,12486.610352,12486.610352,0
2010-10-19,12486.610352,12486.610352,12213.349609,12279.410156,12279.410156,0
2010-10-20,12279.410156,12460.330078,12279.410156,12412.129883,12412.129883,0
2010-10-21,12412.129883,12532.440430,12325.240234,12423.599609,12423.599609,0
2010-10-22,12423.599609,12466.290039,12411.559570,12465.280273,12465.280273,0
2010-10-25,12465.280273,12611.049805,12465.280273,12502.259766,12502.259766,0
2010-10-26,12502.259766,12527.009766,12415.129883,12505.620117,12505.620117,0
2010-10-27,12505.620117,12505.620117,12360.030273,12473.330078,12473.330078,0
2010-10-28,12473.330078,12551.519531,12411.259766,12478.610352,12478.610352,0
2010-10-29,12478.610352,12510.049805,12445.400391,12489.059570,12489.059570,0
2010-11-01,12508.280273,12618.540039,12418.349609,12492.540039,12492.540039,0
2010-11-02,12527.080078,12622.459961,12527.080078,12606.349609,12606.349609,0
2010-11-03,12606.349609,12651.290039,12497.259766,12649.240234,12649.240234,0
2010-11-04,12649.240234,12894.099609,12649.240234,12893.450195,12893.450195,0
2010-11-05,12893.450195,12962.309570,12884.629883,12947.450195,12947.450195,0
2010-11-08,12947.450195,12947.450195,12862.259766,12928.169922,12928.169922,0
2010-11-09,12928.169922,12970.250000,12770.559570,12818.099609,12818.099609,0
2010-11-10,12818.099609,12886.490234,12722.549805,12886.209961,12886.209961,0
2010-11-11,12886.209961,12886.209961,12736.559570,12839.509766,12839.509766,0
2010-11-12,12839.509766,12839.509766,12626.629883,12674.419922,12674.419922,0
2010-11-15,12674.419922,12765.179688,12656.490234,12662.080078,12662.080078,0
2010-11-16,12662.080078,12662.080078,12394.009766,12450.379883,12450.379883,0
2010-11-17,12450.379883,12509.410156,12425.620117,12463.169922,12463.169922,0
2010-11-18,12463.169922,12694.589844,12463.169922,12655.349609,12655.349609,0
2010-11-19,12655.349609,12700.450195,12578.519531,12697.509766,12697.509766,0
2010-11-22,12697.469727,12702.500000,12556.629883,12695.059570,12695.059570,0
2010-11-23,12695.059570,12695.059570,12477.049805,12521.429688,12521.429688,0
2010-11-24,12521.429688,12722.629883,12521.429688,12721.269531,12721.269531,0
2010-11-26,12721.269531,12721.269531,12604.410156,12635.629883,12635.629883,0
2010-11-29,12635.629883,12641.410156,12465.330078,12615.530273,12615.530273,0
2010-11-30,12615.530273,12615.530273,12470.580078,12541.030273,12541.030273,0
2010-12-01,12541.030273,12818.089844,12541.030273,12801.410156,12801.410156,0
2010-12-02,12801.410156,12956.349609,12801.410156,12956.169922,12956.169922,0
2010-12-03,12956.169922,13011.629883,12902.309570,13002.070313,13002.070313,0
2010-12-06,13002.070313,13024.259766,12960.150391,12998.259766,12998.259766,0
2010-12-07,12998.259766,13127.200195,12998.259766,13009.030273,13009.030273,0
2010-12-08,13009.030273,13061.610352,12959.469727,13039.150391,13039.150391,0
2010-12-09,13039.150391,13105.280273,13026.599609,13088.440430,13088.440430,0
2010-12-10,13088.440430,13180.190430,13083.559570,13175.599609,13175.599609,0
2010-12-13,13175.599609,13234.280273,13163.519531,13165.580078,13165.580078,0
2010-12-14,13165.580078,13225.450195,13134.610352,13169.540039,13169.540039,0
2010-12-15,13169.540039,13209.599609,13087.290039,13098.320313,13098.320313,0
2010-12-16,13098.320313,13193.559570,13074.540039,13183.519531,13183.519531,0
2010-12-17,13183.519531,13221.440430,13155.219727,13203.019531,13203.019531,0
2010-12-20,13203.019531,13273.360352,13178.419922,13239.469727,13239.469727,0
2010-12-21,13239.469727,13342.280273,13239.469727,13331.549805,13331.549805,0
2010-12-22,13331.549805,13382.500000,13331.549805,13371.610352,13371.610352,0
2010-12-23,13371.610352,13374.419922,13325.160156,13348.469727,13348.469727,0
2010-12-27,13348.469727,13372.059570,13290.169922,13363.429688,13363.429688,0
2010-12-28,13363.429688,13388.259766,13342.120117,13365.169922,13365.169922,0
2010-12-29,13365.169922,13413.009766,13365.169922,13387.230469,13387.230469,0
2010-12-30,13387.230469,13408.440430,13365.150391,13373.549805,13373.549805,0
2010-12-31,13373.549805,13386.219727,13336.150391,13360.080078,13360.080078,0
2011-01-03,13360.080078,13567.129883,13360.080078,13519.150391,13519.150391,0
2011-01-04,13519.150391,13546.349609,13387.209961,13474.370117,13474.370117,0
2011-01-05,13474.370117,13561.530273,13425.219727,13554.179688,13554.179688,0
2011-01-06,13554.179688,13576.589844,13493.320313,13526.089844,13526.089844,0
2011-01-07,13526.089844,13568.459961,13389.009766,13501.110352,13501.110352,0
2011-01-10,13501.110352,13516.429688,13394.379883,13496.169922,13496.169922,0
2011-01-11,13496.169922,13579.280273,13496.169922,13549.570313,13549.570313,0
2011-01-12,13549.570313,13674.219727,13549.570313,13665.509766,13665.509766,0
2011-01-13,13665.509766,13679.320313,13608.599609,13644.280273,13644.280273,0
2011-01-14,13644.280273,13741.250000,13617.230469,13741.250000,13741.250000,0
2011-01-18,13741.250000,13770.209961,13709.339844,13766.480469,13766.480469,0
2011-01-19,13766.480469,13766.480469,13562.500000,13592.290039,13592.290039,0
2011-01-20,13592.290039,13592.290039,13460.339844,13550.269531,13550.269531,0
2011-01-21,13550.269531,13660.219727,13550.269531,13563.610352,13563.610352,0
2011-01-24,13563.610352,13665.169922,13557.099609,13650.099609,13650.099609,0
2011-01-25,13650.099609,13652.610352,13545.139648,13652.559570,13652.559570,0
2011-01-26,13652.559570,13763.049805,13652.559570,13737.190430,13737.190430,0
2011-01-27,13737.190430,13793.330078,13710.049805,13772.530273,13772.530273,0
2011-01-28,13772.530273,13799.509766,13501.500000,13516.379883,13516.379883,0
2011-01-31,13516.379883,13637.549805,13516.379883,13617.339844,13617.339844,0
2011-02-01,13617.339844,13862.120117,13617.339844,13848.099609,13848.099609,0
2011-02-02,13848.099609,13856.209961,13794.459961,13812.250000,13812.250000,0
2011-02-03,13812.250000,13861.269531,13711.219727,13846.629883,13846.629883,0
2011-02-04,13846.629883,13884.469727,13789.290039,13882.450195,13882.450195,0
2011-02-07,13882.450195,14020.269531,13882.450195,13979.110352,13979.110352,0
2011-02-08,13979.110352,14040.059570,13947.280273,14039.240234,14039.240234,0
2011-02-09,14039.240234,14040.299805,13936.429688,13995.530273,13995.530273,0
2011-02-10,13995.530273,14025.519531,13902.049805,14015.379883,14015.379883,0
2011-02-11,14015.379883,14118.129883,13959.429688,14105.500000,14105.500000,0
2011-02-14,14105.500000,14154.530273,14091.309570,14148.219727,14148.219727,0
2011-02-15,14148.219727,14148.219727,14067.099609,14095.120117,14095.120117,0
2011-02-16,14095.120117,14201.120117,14095.120117,14188.570313,14188.570313,0
2011-02-17,14188.570313,14250.500000,14139.219727,14238.099609,14238.099609,0
2011-02-18,14238.099609,14276.599609,14207.549805,14257.219727,14257.219727,0
2011-02-22,14257.219727,14257.219727,13917.509766,13946.469727,13946.469727,0
2011-02-23,13946.469727,13974.490234,13746.209961,13838.070313,13838.070313,0
2011-02-24,13838.070313,13892.490234,13708.559570,13836.599609,13836.599609,0
2011-02-25,13836.599609,14009.379883,13836.599609,14008.169922,14008.169922,0
2011-02-28,14008.169922,14104.139648,14000.530273,14072.099609,14072.099609,0
2011-03-01,14072.099609,14118.059570,13837.190430,13845.190430,13845.190430,0
2011-03-02,13845.190430,13937.580078,13810.450195,13877.360352,13877.360352,0
2011-03-03,13877.360352,14131.309570,13877.360352,14118.389648,14118.389648,0
2011-03-04,14118.389648,14120.049805,13931.540039,14020.629883,14020.629883,0
2011-03-07,14020.629883,14085.059570,13814.330078,13886.049805,13886.049805,0
2011-03-08,13886.049805,14055.589844,13844.629883,14014.549805,14014.549805,0
2011-03-09,14014.549805,14030.059570,13914.599609,13987.240234,13987.240234,0
2011-03-10,13987.240234,13987.240234,13708.599609,13715.469727,13715.469727,0
2011-03-11,13715.469727,13850.419922,13674.040039,13807.400391,13807.400391,0
2011-03-14,13807.400391,13807.400391,13622.440430,13724.440430,13724.440430,0
2011-03-15,13724.440430,13724.440430,13348.349609,13580.370117,13580.370117,0
2011-03-16,13580.370117,13593.250000,13166.379883,13344.559570,13344.559570,0
2011-03-17,13344.559570,13563.400391,13344.559570,13497.610352,13497.610352,0
2011-03-18,13497.610352,13650.209961,13497.610352,13560.530273,13560.530273,0
2011-03-21,13791.309570,13791.309570,13560.530273,13779.219727,13779.219727,0
2011-03-22,13779.219727,13794.410156,13713.450195,13728.309570,13728.309570,0
2011-03-23,13728.309570,13795.320313,13622.030273,13764.540039,13764.540039,0
2011-03-24,13764.540039,13913.559570,13762.599609,13894.480469,13894.480469,0
2011-03-25,13894.480469,14014.519531,13894.480469,13949.240234,13949.240234,0
2011-03-28,13949.240234,14009.629883,13904.349609,13904.349609,13904.349609,0
2011-03-29,13904.349609,14003.129883,13849.370117,14003.120117,14003.120117,0
2011-03-30,14003.120117,14140.040039,14003.120117,14114.040039,14114.040039,0
2011-03-31,14114.040039,14131.620117,14080.059570,14101.190430,14101.190430,0
2011-04-01,14101.190430,14225.259766,14101.190430,14174.330078,14174.330078,0
2011-04-04,14174.330078,14221.190430,14144.080078,14183.459961,14183.459961,0
2011-04-05,14183.459961,14252.610352,14152.490234,14193.049805,14193.049805,0
2011-04-06,14193.049805,14268.330078,14168.099609,14216.309570,14216.309570,0
2011-04-07,14216.309570,14252.349609,14120.379883,14185.610352,14185.610352,0
2011-04-08,14185.610352,14250.480469,14062.139648,14117.450195,14117.450195,0
2011-04-11,14117.450195,14169.080078,14025.570313,14063.610352,14063.610352,0
2011-04-12,14063.610352,14063.610352,13900.160156,13945.259766,13945.259766,0
2011-04-13,13945.259766,14030.049805,13900.480469,13958.580078,13958.580078,0
2011-04-14,13958.580078,13981.160156,13832.230469,13962.110352,13962.110352,0
2011-04-15,13962.110352,14051.280273,13945.629883,14025.240234,14025.240234,0
2011-04-18,14025.240234,14025.240234,13757.500000,13862.360352,13862.360352,0
2011-04-19,13862.360352,13932.299805,13843.570313,13932.059570,13932.059570,0
2011-04-20,13932.059570,14152.419922,13932.059570,14134.299805,14134.299805,0
2011-04-21,14134.299805,14215.230469,14134.299805,14215.230469,14215.230469,0
2011-04-25,14215.230469,14218.209961,14149.019531,14195.589844,14195.589844,0
2011-04-26,14195.589844,14350.429688,14195.589844,14321.240234,14321.240234,0
2011-04-27,14321.240234,14424.599609,14287.059570,14410.160156,14410.160156,0
2011-04-28,14410.160156,14469.599609,14387.509766,14458.030273,14458.030273,0
2011-04-29,14458.030273,14506.370117,14440.190430,14495.280273,14495.280273,0
2011-05-02,14495.280273,14562.009766,14424.620117,14450.059570,14450.059570,0
2011-05-03,14450.059570,14450.059570,14299.540039,14374.240234,14374.240234,0
2011-05-04,14374.240234,14375.009766,14197.160156,14264.110352,14264.110352,0
2011-05-05,14264.110352,14285.059570,14085.150391,14148.049805,14148.049805,0
2011-05-06,14148.049805,14353.480469,14148.049805,14206.599609,14206.599609,0
2011-05-09,14206.599609,14313.629883,14195.169922,14284.209961,14284.209961,0
2011-05-10,14284.209961,14428.089844,14284.209961,14408.349609,14408.349609,0
2011-05-11,14408.349609,14408.349609,14183.230469,14244.209961,14244.209961,0
2011-05-12,14242.030273,14336.379883,14126.059570,14312.049805,14312.049805,0
2011-05-13,14312.049805,14333.019531,14147.120117,14186.599609,14186.599609,0
2011-05-16,14186.599609,14244.580078,14061.349609,14079.469727,14079.469727,0
2011-05-17,14079.469727,14084.099609,13955.389648,14060.429688,14060.429688,0
2011-05-18,14060.429688,14214.610352,14045.049805,14205.080078,14205.080078,0
2011-05-19,14205.080078,14275.440430,14157.120117,14236.599609,14236.599609,0
2011-05-20,14236.599609,14236.599609,14095.429688,14135.059570,14135.059570,0
2011-05-23,14135.059570,14135.059570,13913.429688,13953.330078,13953.330078,0
2011-05-24,13953.330078,14024.519531,13908.629883,13936.440430,13936.440430,0
2011-05-25,13936.440430,14048.490234,13888.139648,13998.580078,13998.580078,0
2011-05-26,13998.580078,14097.059570,13941.570313,14073.570313,14073.570313,0
2011-05-27,14073.570313,14174.290039,14073.570313,14140.269531,14140.269531,0
2011-05-31,14140.269531,14287.360352,14140.269531,14287.309570,14287.309570,0
2011-06-01,14287.309570,14287.309570,13944.190430,14097.559570,14097.559570,0
2011-06-02,14097.559570,14145.610352,13862.370117,13937.629883,13937.629883,0
2011-06-03,13937.629883,13937.629883,13771.450195,13792.589844,13792.589844,0
2011-06-06,13792.540039,13792.540039,13617.240234,13626.250000,13626.250000,0
2011-06-07,13626.250000,13737.330078,13621.459961,13624.419922,13624.419922,0
2011-06-08,13624.419922,13634.240234,13528.330078,13548.450195,13548.450195,0
2011-06-09,13548.450195,13702.530273,13548.450195,13647.280273,13647.280273,0
2011-06-10,13635.530273,13635.530273,13427.349609,13457.400391,13457.400391,0
2011-06-13,13457.400391,13527.490234,13386.450195,13453.070313,13453.070313,0
2011-06-14,13453.070313,13681.030273,13453.070313,13635.169922,13635.169922,0
2011-06-15,13635.169922,13635.169922,13365.099609,13403.169922,13403.169922,0
2011-06-16,13403.169922,13491.030273,13309.459961,13416.419922,13416.419922,0
2011-06-17,13416.419922,13541.280273,13406.089844,13448.240234,13448.240234,0
2011-06-20,13448.240234,13547.309570,13408.230469,13526.599609,13526.599609,0
2011-06-21,13526.599609,13747.099609,13526.599609,13731.580078,13731.580078,0
2011-06-22,13731.580078,13770.169922,13645.440430,13649.150391,13649.150391,0
2011-06-23,13649.150391,13649.150391,13397.259766,13625.450195,13625.450195,0
2011-06-24,13625.450195,13634.120117,13462.559570,13480.360352,13480.360352,0
2011-06-27,13480.360352,13643.429688,13459.540039,13597.450195,13597.450195,0
2011-06-28,13597.450195,13779.410156,13597.450195,13779.049805,13779.049805,0
2011-06-29,13779.049805,13911.179688,13747.309570,13890.419922,13890.419922,0
2011-06-30,13890.419922,14039.070313,13890.419922,14023.049805,14023.049805,0
2011-07-01,14023.049805,14239.549805,13998.459961,14226.309570,14226.309570,0
2011-07-05,14226.309570,14247.370117,14172.349609,14218.209961,14218.209961,0
2011-07-06,14218.209961,14259.490234,14145.580078,14242.259766,14242.259766,0
2011-07-07,14242.240234,14431.450195,14242.240234,14399.179688,14399.179688,0
2011-07-08,14399.179688,14399.179688,14192.059570,14306.349609,14306.349609,0
2011-07-11,14306.349609,14306.349609,14003.150391,14033.549805,14033.549805,0
2011-07-12,14033.549805,14110.209961,13968.240234,13972.629883,13972.629883,0
2011-07-13,13972.629883,14172.540039,13972.629883,14028.219727,14028.219727,0
2011-07-14,14028.219727,14122.070313,13887.139648,13912.610352,13912.610352,0
2011-07-15,13912.610352,14012.459961,13906.219727,14000.469727,14000.469727,0
2011-07-18,14000.469727,14000.469727,13775.179688,13868.219727,13868.219727,0
2011-07-19,13868.219727,14118.030273,13868.219727,14105.559570,14105.559570,0
2011-07-20,14105.559570,14145.040039,14061.519531,14091.410156,14091.410156,0
2011-07-21,14091.410156,14298.389648,14091.410156,14269.509766,14269.509766,0
2011-07-22,14269.509766,14304.280273,14203.030273,14290.580078,14290.580078,0
2011-07-25,14290.580078,14290.580078,14138.219727,14194.150391,14194.150391,0
2011-07-26,14194.150391,14201.200195,14105.190430,14128.219727,14128.219727,0
2011-07-27,14128.219727,14128.219727,13805.530273,13820.019531,13820.019531,0
2011-07-28,13820.019531,13948.219727,13762.120117,13778.230469,13778.230469,0
2011-07-29,13778.230469,13814.540039,13573.049805,13701.469727,13701.469727,0
2011-08-01,13701.469727,13869.450195,13523.500000,13647.209961,13647.209961,0
2011-08-02,13647.209961,13647.209961,13283.150391,13283.150391,13283.150391,0
2011-08-03,13283.150391,13360.259766,13052.429688,13352.169922,13352.169922,0
2011-08-04,13352.169922,13352.169922,12618.379883,12677.629883,12677.629883,0
2011-08-05,12677.629883,12859.500000,12289.019531,12622.509766,12622.509766,0
2011-08-08,12622.509766,12622.509766,11730.559570,11730.559570,11730.559570,0
2011-08-09,11730.559570,12340.009766,11570.370117,12336.620117,12336.620117,0
2011-08-10,12336.620117,12336.620117,11791.290039,11817.139648,11817.139648,0
2011-08-11,11817.139648,12514.200195,11817.139648,12371.610352,12371.610352,0
2011-08-12,12371.610352,12545.290039,12346.330078,12431.360352,12431.360352,0
2011-08-15,12431.360352,12715.129883,12431.360352,12715.129883,12715.129883,0
2011-08-16,12715.129883,12715.129883,12453.179688,12576.190430,12576.190430,0
2011-08-17,12576.190430,12738.209961,12475.530273,12573.440430,12573.440430,0
2011-08-18,12573.440430,12573.440430,11891.389648,11988.429688,11988.429688,0
2011-08-19,11988.429688,12144.339844,11789.009766,11802.080078,11802.080078,0
2011-08-22,11802.080078,12040.469727,11764.450195,11794.339844,11794.339844,0
2011-08-23,11794.339844,12216.280273,11782.030273,12216.280273,12216.280273,0
2011-08-24,12216.280273,12388.629883,12145.120117,12377.259766,12377.259766,0
2011-08-25,12377.259766,12514.169922,12131.629883,12165.379883,12165.379883,0
2011-08-26,12165.379883,12415.309570,11928.360352,12375.519531,12375.519531,0
2011-08-29,12375.519531,12762.400391,12375.519531,12760.629883,12760.629883,0
2011-08-30,12760.629883,12872.459961,12609.280273,12799.530273,12799.530273,0
2011-08-31,12799.530273,12988.370117,12752.530273,12856.200195,12856.200195,0
2011-09-01,12856.280273,12963.589844,12676.589844,12684.330078,12684.330078,0
2011-09-02,12684.330078,12684.330078,12311.230469,12350.280273,12350.280273,0
2011-09-06,12350.280273,12350.280273,11994.559570,12262.370117,12262.370117,0
2011-09-07,12262.370117,12636.269531,12262.370117,12636.269531,12636.269531,0
2011-09-08,12636.269531,12692.530273,12459.190430,12489.580078,12489.580078,0
2011-09-09,12449.000000,12449.000000,12092.440430,12159.280273,12159.280273,0
2011-09-12,12159.280273,12241.219727,11968.379883,12240.459961,12240.459961,0
2011-09-13,12240.459961,12402.370117,12195.549805,12369.150391,12369.150391,0
2011-09-14,12369.150391,12685.450195,12261.070313,12543.559570,12543.559570,0
2011-09-15,12543.570313,12747.209961,12543.570313,12747.209961,12747.209961,0
2011-09-16,12747.209961,12853.629883,12686.120117,12802.080078,12802.080078,0
2011-09-19,12802.080078,12802.080078,12502.509766,12674.150391,12674.150391,0
2011-09-20,12674.150391,12840.030273,12619.400391,12619.580078,12619.580078,0
2011-09-21,12619.580078,12668.000000,12239.360352,12243.620117,12243.620117,0
2011-09-22,12243.620117,12243.620117,11682.610352,11842.059570,11842.059570,0
2011-09-23,11842.059570,11975.540039,11764.450195,11927.009766,11927.009766,0
2011-09-26,11927.009766,12204.450195,11850.490234,12191.570313,12191.570313,0
2011-09-27,12191.570313,12562.160156,12191.570313,12341.000000,12341.000000,0
2011-09-28,12341.000000,12425.080078,12043.419922,12049.330078,12049.330078,0
2011-09-29,12049.330078,12310.219727,11923.070313,12145.049805,12145.049805,0
2011-09-30,12145.049805,12145.049805,11840.400391,11842.080078,11842.080078,0
2011-10-03,11842.080078,11917.250000,11456.269531,11459.230469,11459.230469,0
2011-10-04,11459.230469,11776.339844,11208.269531,11765.280273,11765.280273,0
2011-10-05,11765.280273,12006.009766,11674.480469,11977.610352,11977.610352,0
2011-10-06,11977.610352,12219.190430,11890.059570,12213.599609,12213.599609,0
2011-10-07,12213.599609,12278.009766,12034.379883,12085.080078,12085.080078,0
2011-10-10,12085.080078,12504.259766,12085.080078,12504.240234,12504.240234,0
2011-10-11,12504.240234,12557.349609,12418.110352,12519.349609,12519.349609,0
2011-10-12,12519.349609,12783.580078,12519.349609,12654.379883,12654.379883,0
2011-10-13,12654.379883,12667.099609,12475.549805,12627.530273,12627.530273,0
2011-10-14,12627.530273,12853.049805,12627.530273,12850.230469,12850.230469,0
2011-10-17,12850.230469,12850.230469,12558.309570,12582.450195,12582.450195,0
2011-10-18,12582.450195,12932.330078,12477.440430,12854.120117,12854.120117,0
2011-10-19,12854.120117,12896.120117,12641.610352,12676.330078,12676.330078,0
2011-10-20,12676.330078,12770.009766,12527.469727,12732.459961,12732.459961,0
2011-10-21,12732.459961,12986.059570,12732.459961,12976.299805,12976.299805,0
2011-10-24,12976.299805,13207.219727,12976.299805,13188.200195,13188.200195,0
2011-10-25,13188.200195,13188.200195,12888.519531,12911.009766,12911.009766,0
2011-10-26,12911.009766,13102.179688,12821.009766,13057.440430,13057.440430,0
2011-10-27,13057.440430,13605.169922,13057.440430,13520.360352,13520.360352,0
2011-10-28,13520.360352,13543.009766,13445.269531,13518.629883,13518.629883,0
2011-10-31,13518.629883,13518.629883,13189.519531,13191.049805,13191.049805,0
2011-11-01,13191.049805,13191.049805,12778.009766,12811.080078,12811.080078,0
2011-11-02,12811.080078,13075.290039,12811.080078,13029.250000,13029.250000,0
2011-11-03,13029.250000,13299.389648,12981.219727,13280.080078,13280.080078,0
2011-11-04,13280.080078,13280.080078,13047.370117,13210.519531,13210.519531,0
2011-11-07,13210.519531,13278.120117,13054.530273,13270.099609,13270.099609,0
2011-11-08,13270.099609,13438.169922,13190.599609,13421.549805,13421.549805,0
2011-11-09,13421.549805,13421.549805,12895.469727,12914.099609,12914.099609,0
2011-11-10,12914.099609,13086.530273,12892.200195,13017.129883,13017.129883,0
2011-11-11,13017.190430,13304.190430,13017.190430,13276.139648,13276.139648,0
2011-11-14,13276.139648,13276.139648,13097.169922,13151.610352,13151.610352,0
2011-11-15,13151.610352,13286.240234,13062.540039,13222.509766,13222.509766,0
2011-11-16,13222.509766,13249.269531,12995.129883,13006.179688,13006.179688,0
2011-11-17,13006.179688,13021.509766,12724.349609,12791.209961,12791.209961,0
2011-11-18,12791.209961,12864.190430,12738.360352,12785.290039,12785.290039,0
2011-11-21,12785.290039,12785.290039,12442.509766,12546.259766,12546.259766,0
2011-11-22,12546.259766,12584.089844,12423.089844,12488.400391,12488.400391,0
2011-11-23,12488.400391,12488.400391,12200.309570,12200.309570,12200.309570,0
2011-11-25,12200.309570,12307.599609,12158.580078,12158.599609,12158.599609,0
2011-11-28,12158.599609,12580.290039,12158.599609,12533.269531,12533.269531,0
2011-11-29,12533.269531,12636.280273,12516.610352,12551.200195,12551.200195,0
2011-11-30,12551.200195,13102.290039,12551.200195,13101.129883,13101.129883,0
2011-12-01,13101.129883,13151.400391,13026.429688,13071.559570,13071.559570,0
2011-12-02,13071.559570,13245.259766,13066.450195,13080.030273,13080.030273,0
2011-12-05,13080.030273,13324.040039,13080.030273,13221.559570,13221.559570,0
2011-12-06,13221.559570,13303.330078,13169.099609,13227.099609,13227.099609,0
2011-12-07,13227.099609,13305.019531,13072.190430,13246.269531,13246.269531,0
2011-12-08,13246.269531,13246.269531,12921.540039,12950.049805,12950.049805,0
2011-12-09,12950.049805,13218.459961,12950.049805,13186.190430,13186.190430,0
2011-12-12,13186.190430,13186.190430,12889.280273,12990.190430,12990.190430,0
2011-12-13,12990.190430,13127.419922,12785.240234,12852.080078,12852.080078,0
2011-12-14,12852.080078,12852.080078,12671.410156,12698.250000,12698.250000,0
2011-12-15,12698.250000,12840.200195,12698.250000,12750.410156,12750.410156,0
2011-12-16,12750.410156,12927.240234,12750.410156,12811.259766,12811.259766,0
2011-12-19,12811.259766,12870.349609,12618.070313,12646.349609,12646.349609,0
2011-12-20,12646.349609,13045.030273,12646.349609,13032.190430,13032.190430,0
2011-12-21,13032.190430,13072.509766,12898.099609,13056.490234,13056.490234,0
2011-12-22,13056.490234,13178.410156,13056.490234,13163.330078,13163.330078,0
2011-12-23,13163.330078,13274.389648,13163.330078,13274.030273,13274.030273,0
2011-12-27,13274.030273,13315.230469,13236.219727,13280.549805,13280.549805,0
2011-12-28,13280.549805,13283.360352,13092.080078,13100.610352,13100.610352,0
2011-12-29,13100.610352,13248.589844,13100.610352,13242.280273,13242.280273,0
2011-12-30,13242.280273,13253.540039,13187.139648,13189.599609,13189.599609,0
2012-01-03,13189.599609,13474.480469,13189.599609,13386.290039,13386.290039,0
2012-01-04,13386.290039,13396.190430,13284.040039,13377.150391,13377.150391,0
2012-01-05,13377.150391,13450.309570,13245.440430,13429.150391,13429.150391,0
2012-01-06,13429.150391,13445.129883,13348.629883,13398.570313,13398.570313,0
2012-01-09,13398.570313,13445.160156,13360.549805,13431.480469,13431.480469,0
2012-01-10,13431.480469,13599.410156,13431.480469,13561.429688,13561.429688,0
2012-01-11,13561.429688,13591.519531,13497.190430,13578.349609,13578.349609,0
2012-01-12,13578.349609,13626.160156,13506.190430,13616.089844,13616.089844,0
2012-01-13,13616.089844,13616.089844,13427.530273,13546.580078,13546.580078,0
